timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1765098160298,96,HTTP Request - /api/inventory,200,OK,Thread Group 1-4,text,true,,2081,380,5,5,http://api.demo.com/api/inventory,96,0,9
1765098160413,139,HTTP Request - /api/products,200,OK,Thread Group 1-5,text,true,,1224,363,5,5,http://api.demo.com/api/products,139,0,4
1765098160500,92,HTTP Request - /api/orders,200,OK,Thread Group 1-1,text,true,,3233,266,5,5,http://api.demo.com/api/orders,92,0,3
1765098160609,134,HTTP Request - /api/inventory,200,OK,Thread Group 1-2,text,true,,2965,314,5,5,http://api.demo.com/api/inventory,134,0,6
1765098160710,125,HTTP Request - /api/orders,200,OK,Thread Group 1-3,text,true,,3336,304,5,5,http://api.demo.com/api/orders,125,0,2
1765098160795,89,HTTP Request - /api/users,200,OK,Thread Group 1-4,text,true,,4038,395,5,5,http://api.demo.com/api/users,89,0,7
1765098160906,104,HTTP Request - /api/products,200,OK,Thread Group 1-5,text,true,,1787,406,5,5,http://api.demo.com/api/products,104,0,10
1765098161004,146,HTTP Request - /api/orders,200,OK,Thread Group 1-1,text,true,,1675,344,5,5,http://api.demo.com/api/orders,146,0,7
1765098161100,148,HTTP Request - /api/checkout,200,OK,Thread Group 1-2,text,true,,1737,385,5,5,http://api.demo.com/api/checkout,148,0,10
1765098161189,111,HTTP Request - /api/products,200,OK,Thread Group 1-3,text,true,,1250,474,5,5,http://api.demo.com/api/products,111,0,10
1765098161272,137,HTTP Request - /api/checkout,200,OK,Thread Group 1-4,text,true,,2490,479,5,5,http://api.demo.com/api/checkout,137,0,9
1765098161367,106,HTTP Request - /api/orders,200,OK,Thread Group 1-5,text,true,,1691,414,5,5,http://api.demo.com/api/orders,106,0,1
1765098161464,82,HTTP Request - /api/users,200,OK,Thread Group 1-1,text,true,,1726,395,5,5,http://api.demo.com/api/users,82,0,2
1765098161557,118,HTTP Request - /api/checkout,200,OK,Thread Group 1-2,text,true,,2496,473,5,5,http://api.demo.com/api/checkout,118,0,6
1765098161677,136,HTTP Request - /api/orders,200,OK,Thread Group 1-3,text,true,,3652,307,5,5,http://api.demo.com/api/orders,136,0,1
1765098161789,87,HTTP Request - /api/checkout,200,OK,Thread Group 1-4,text,true,,3386,466,5,5,http://api.demo.com/api/checkout,87,0,5
1765098161879,149,HTTP Request - /api/checkout,200,OK,Thread Group 1-5,text,true,,2468,508,5,5,http://api.demo.com/api/checkout,149,0,5
1765098161981,95,HTTP Request - /api/inventory,200,OK,Thread Group 1-1,text,true,,1616,303,5,5,http://api.demo.com/api/inventory,95,0,8
1765098162061,130,HTTP Request - /api/inventory,200,OK,Thread Group 1-2,text,true,,1769,461,5,5,http://api.demo.com/api/inventory,130,0,6
1765098162179,121,HTTP Request - /api/users,200,OK,Thread Group 1-3,text,true,,1029,348,5,5,http://api.demo.com/api/users,121,0,2
1765098162291,136,HTTP Request - /api/orders,200,OK,Thread Group 1-4,text,true,,3017,380,5,5,http://api.demo.com/api/orders,136,0,10
1765098162409,98,HTTP Request - /api/users,200,OK,Thread Group 1-5,text,true,,2750,414,5,5,http://api.demo.com/api/users,98,0,2
1765098162493,127,HTTP Request - /api/orders,200,OK,Thread Group 1-1,text,true,,3547,281,5,5,http://api.demo.com/api/orders,127,0,4
1765098162600,84,HTTP Request - /api/products,200,OK,Thread Group 1-2,text,true,,1430,278,5,5,http://api.demo.com/api/products,84,0,2
1765098162700,138,HTTP Request - /api/products,200,OK,Thread Group 1-3,text,true,,2384,334,5,5,http://api.demo.com/api/products,138,0,9
1765098162816,123,HTTP Request - /api/inventory,200,OK,Thread Group 1-4,text,true,,1141,432,5,5,http://api.demo.com/api/inventory,123,0,2
1765098162912,144,HTTP Request - /api/inventory,200,OK,Thread Group 1-5,text,true,,1026,395,5,5,http://api.demo.com/api/inventory,144,0,8
1765098163019,104,HTTP Request - /api/users,200,OK,Thread Group 1-1,text,true,,2250,411,5,5,http://api.demo.com/api/users,104,0,1
1765098163135,114,HTTP Request - /api/products,200,OK,Thread Group 1-2,text,true,,2603,362,5,5,http://api.demo.com/api/products,114,0,8
1765098163234,121,HTTP Request - /api/users,200,OK,Thread Group 1-3,text,true,,3103,438,5,5,http://api.demo.com/api/users,121,0,4
1765098163352,117,HTTP Request - /api/orders,200,OK,Thread Group 1-4,text,true,,1230,374,5,5,http://api.demo.com/api/orders,117,0,3
1765098163444,134,HTTP Request - /api/inventory,200,OK,Thread Group 1-5,text,true,,1491,273,5,5,http://api.demo.com/api/inventory,134,0,2
1765098163563,92,HTTP Request - /api/orders,200,OK,Thread Group 1-1,text,true,,2287,445,5,5,http://api.demo.com/api/orders,92,0,1
1765098163663,99,HTTP Request - /api/orders,200,OK,Thread Group 1-2,text,true,,1708,482,5,5,http://api.demo.com/api/orders,99,0,2
1765098163762,97,HTTP Request - /api/inventory,200,OK,Thread Group 1-3,text,true,,3931,512,5,5,http://api.demo.com/api/inventory,97,0,1
1765098163853,122,HTTP Request - /api/inventory,200,OK,Thread Group 1-4,text,true,,2716,358,5,5,http://api.demo.com/api/inventory,122,0,8
1765098163944,93,HTTP Request - /api/checkout,200,OK,Thread Group 1-5,text,true,,2200,341,5,5,http://api.demo.com/api/checkout,93,0,1
1765098164056,102,HTTP Request - /api/inventory,200,OK,Thread Group 1-1,text,true,,2955,380,5,5,http://api.demo.com/api/inventory,102,0,9
1765098164161,139,HTTP Request - /api/products,200,OK,Thread Group 1-2,text,true,,3422,379,5,5,http://api.demo.com/api/products,139,0,4
1765098164274,107,HTTP Request - /api/checkout,200,OK,Thread Group 1-3,text,true,,3988,262,5,5,http://api.demo.com/api/checkout,107,0,3
1765098164388,121,HTTP Request - /api/orders,200,OK,Thread Group 1-4,text,true,,1503,371,5,5,http://api.demo.com/api/orders,121,0,1
1765098164502,136,HTTP Request - /api/products,200,OK,Thread Group 1-5,text,true,,1887,389,5,5,http://api.demo.com/api/products,136,0,6
1765098164622,112,HTTP Request - /api/checkout,200,OK,Thread Group 1-1,text,true,,1992,478,5,5,http://api.demo.com/api/checkout,112,0,1
1765098164715,89,HTTP Request - /api/inventory,200,OK,Thread Group 1-2,text,true,,1266,366,5,5,http://api.demo.com/api/inventory,89,0,2
1765098164827,86,HTTP Request - /api/users,200,OK,Thread Group 1-3,text,true,,1193,389,5,5,http://api.demo.com/api/users,86,0,3
1765098164932,141,HTTP Request - /api/inventory,200,OK,Thread Group 1-4,text,true,,2796,502,5,5,http://api.demo.com/api/inventory,141,0,1
1765098165012,86,HTTP Request - /api/users,200,OK,Thread Group 1-5,text,true,,3610,321,5,5,http://api.demo.com/api/users,86,0,5
1765098165118,99,HTTP Request - /api/checkout,200,OK,Thread Group 1-1,text,true,,2487,475,5,5,http://api.demo.com/api/checkout,99,0,4
1765098165219,111,HTTP Request - /api/inventory,200,OK,Thread Group 1-2,text,true,,1908,476,5,5,http://api.demo.com/api/inventory,111,0,4
1765098165338,141,HTTP Request - /api/users,200,OK,Thread Group 1-3,text,true,,1839,295,5,5,http://api.demo.com/api/users,141,0,7
1765098165440,95,HTTP Request - /api/products,200,OK,Thread Group 1-4,text,true,,3657,369,5,5,http://api.demo.com/api/products,95,0,9
1765098165524,142,HTTP Request - /api/inventory,200,OK,Thread Group 1-5,text,true,,3234,260,5,5,http://api.demo.com/api/inventory,142,0,9
1765098165618,84,HTTP Request - /api/users,200,OK,Thread Group 1-1,text,true,,3644,450,5,5,http://api.demo.com/api/users,84,0,4
1765098165735,88,HTTP Request - /api/inventory,200,OK,Thread Group 1-2,text,true,,3869,333,5,5,http://api.demo.com/api/inventory,88,0,7
1765098165854,95,HTTP Request - /api/inventory,200,OK,Thread Group 1-3,text,true,,3332,395,5,5,http://api.demo.com/api/inventory,95,0,5
1765098165957,130,HTTP Request - /api/users,200,OK,Thread Group 1-4,text,true,,1637,386,5,5,http://api.demo.com/api/users,130,0,10
1765098166052,126,HTTP Request - /api/orders,200,OK,Thread Group 1-5,text,true,,3906,475,5,5,http://api.demo.com/api/orders,126,0,7
1765098166162,144,HTTP Request - /api/users,200,OK,Thread Group 1-1,text,true,,2761,336,5,5,http://api.demo.com/api/users,144,0,1
1765098166248,127,HTTP Request - /api/orders,200,OK,Thread Group 1-2,text,true,,3817,264,5,5,http://api.demo.com/api/orders,127,0,4
1765098166334,82,HTTP Request - /api/users,200,OK,Thread Group 1-3,text,true,,3064,400,5,5,http://api.demo.com/api/users,82,0,3
1765098166449,89,HTTP Request - /api/products,200,OK,Thread Group 1-4,text,true,,4036,305,5,5,http://api.demo.com/api/products,89,0,1
1765098166544,135,HTTP Request - /api/products,200,OK,Thread Group 1-5,text,true,,1120,302,5,5,http://api.demo.com/api/products,135,0,10
1765098166632,110,HTTP Request - /api/checkout,200,OK,Thread Group 1-1,text,true,,2010,319,5,5,http://api.demo.com/api/checkout,110,0,1
1765098166725,97,HTTP Request - /api/inventory,200,OK,Thread Group 1-2,text,true,,2660,453,5,5,http://api.demo.com/api/inventory,97,0,3
1765098166843,103,HTTP Request - /api/checkout,200,OK,Thread Group 1-3,text,true,,3479,293,5,5,http://api.demo.com/api/checkout,103,0,10
1765098166960,85,HTTP Request - /api/orders,200,OK,Thread Group 1-4,text,true,,1209,430,5,5,http://api.demo.com/api/orders,85,0,9
1765098167076,81,HTTP Request - /api/checkout,200,OK,Thread Group 1-5,text,true,,2503,453,5,5,http://api.demo.com/api/checkout,81,0,3
1765098167186,150,HTTP Request - /api/inventory,200,OK,Thread Group 1-1,text,true,,3277,315,5,5,http://api.demo.com/api/inventory,150,0,5
1765098167297,94,HTTP Request - /api/inventory,200,OK,Thread Group 1-2,text,true,,3095,454,5,5,http://api.demo.com/api/inventory,94,0,4
1765098167396,130,HTTP Request - /api/inventory,200,OK,Thread Group 1-3,text,true,,3344,320,5,5,http://api.demo.com/api/inventory,130,0,8
1765098167495,118,HTTP Request - /api/checkout,200,OK,Thread Group 1-4,text,true,,3044,337,5,5,http://api.demo.com/api/checkout,118,0,7
1765098167603,97,HTTP Request - /api/users,200,OK,Thread Group 1-5,text,true,,2529,503,5,5,http://api.demo.com/api/users,97,0,3
1765098167688,100,HTTP Request - /api/products,200,OK,Thread Group 1-1,text,true,,1053,451,5,5,http://api.demo.com/api/products,100,0,6
1765098167777,146,HTTP Request - /api/products,200,OK,Thread Group 1-2,text,true,,3645,337,5,5,http://api.demo.com/api/products,146,0,9
1765098167885,126,HTTP Request - /api/inventory,200,OK,Thread Group 1-3,text,true,,3818,286,5,5,http://api.demo.com/api/inventory,126,0,10
1765098167983,116,HTTP Request - /api/products,200,OK,Thread Group 1-4,text,true,,2874,431,5,5,http://api.demo.com/api/products,116,0,2
1765098168065,121,HTTP Request - /api/users,200,OK,Thread Group 1-5,text,true,,1417,475,5,5,http://api.demo.com/api/users,121,0,2
1765098168167,84,HTTP Request - /api/checkout,200,OK,Thread Group 1-1,text,true,,3457,305,5,5,http://api.demo.com/api/checkout,84,0,8
1765098168282,83,HTTP Request - /api/orders,200,OK,Thread Group 1-2,text,true,,3677,377,5,5,http://api.demo.com/api/orders,83,0,10
1765098168367,114,HTTP Request - /api/checkout,200,OK,Thread Group 1-3,text,true,,3911,392,5,5,http://api.demo.com/api/checkout,114,0,1
1765098168467,108,HTTP Request - /api/orders,200,OK,Thread Group 1-4,text,true,,3228,372,5,5,http://api.demo.com/api/orders,108,0,5
1765098168557,125,HTTP Request - /api/products,200,OK,Thread Group 1-5,text,true,,3802,381,5,5,http://api.demo.com/api/products,125,0,5
1765098168646,128,HTTP Request - /api/products,200,OK,Thread Group 1-1,text,true,,2538,377,5,5,http://api.demo.com/api/products,128,0,7
1765098168740,116,HTTP Request - /api/products,200,OK,Thread Group 1-2,text,true,,1824,309,5,5,http://api.demo.com/api/products,116,0,6
1765098168837,92,HTTP Request - /api/orders,200,OK,Thread Group 1-3,text,true,,3474,361,5,5,http://api.demo.com/api/orders,92,0,5
1765098168920,128,HTTP Request - /api/checkout,200,OK,Thread Group 1-4,text,true,,3989,354,5,5,http://api.demo.com/api/checkout,128,0,10
1765098169002,87,HTTP Request - /api/products,200,OK,Thread Group 1-5,text,true,,1930,501,5,5,http://api.demo.com/api/products,87,0,1
1765098169084,105,HTTP Request - /api/users,200,OK,Thread Group 1-1,text,true,,3390,347,5,5,http://api.demo.com/api/users,105,0,2
1765098169164,137,HTTP Request - /api/products,200,OK,Thread Group 1-2,text,true,,3724,492,5,5,http://api.demo.com/api/products,137,0,3
1765098169276,119,HTTP Request - /api/inventory,200,OK,Thread Group 1-3,text,true,,2941,470,5,5,http://api.demo.com/api/inventory,119,0,4
1765098169389,113,HTTP Request - /api/orders,200,OK,Thread Group 1-4,text,true,,1089,424,5,5,http://api.demo.com/api/orders,113,0,3
1765098169497,133,HTTP Request - /api/inventory,200,OK,Thread Group 1-5,text,true,,1789,403,5,5,http://api.demo.com/api/inventory,133,0,10
1765098169584,102,HTTP Request - /api/users,200,OK,Thread Group 1-1,text,true,,1584,441,5,5,http://api.demo.com/api/users,102,0,9
1765098169695,103,HTTP Request - /api/users,200,OK,Thread Group 1-2,text,true,,2673,505,5,5,http://api.demo.com/api/users,103,0,9
1765098169805,129,HTTP Request - /api/inventory,200,OK,Thread Group 1-3,text,true,,1409,493,5,5,http://api.demo.com/api/inventory,129,0,3
1765098169887,97,HTTP Request - /api/orders,200,OK,Thread Group 1-4,text,true,,2754,464,5,5,http://api.demo.com/api/orders,97,0,4
1765098169996,139,HTTP Request - /api/products,200,OK,Thread Group 1-5,text,true,,1353,325,5,5,http://api.demo.com/api/products,139,0,9
1765098170094,85,HTTP Request - /api/users,200,OK,Thread Group 1-1,text,true,,1236,290,5,5,http://api.demo.com/api/users,85,0,1
1765098170211,87,HTTP Request - /api/users,200,OK,Thread Group 1-2,text,true,,1344,299,5,5,http://api.demo.com/api/users,87,0,5
1765098170329,104,HTTP Request - /api/orders,200,OK,Thread Group 1-3,text,true,,1364,371,5,5,http://api.demo.com/api/orders,104,0,2
1765098170416,106,HTTP Request - /api/users,200,OK,Thread Group 1-4,text,true,,1059,421,5,5,http://api.demo.com/api/users,106,0,2
1765098170519,99,HTTP Request - /api/users,200,OK,Thread Group 1-5,text,true,,2890,511,5,5,http://api.demo.com/api/users,99,0,7
1765098170603,131,HTTP Request - /api/orders,200,OK,Thread Group 1-1,text,true,,3320,445,5,5,http://api.demo.com/api/orders,131,0,1
1765098170691,128,HTTP Request - /api/checkout,200,OK,Thread Group 1-2,text,true,,1886,303,5,5,http://api.demo.com/api/checkout,128,0,4
1765098170797,116,HTTP Request - /api/checkout,200,OK,Thread Group 1-3,text,true,,2307,416,5,5,http://api.demo.com/api/checkout,116,0,8
1765098170903,86,HTTP Request - /api/inventory,200,OK,Thread Group 1-4,text,true,,3358,459,5,5,http://api.demo.com/api/inventory,86,0,4
1765098170996,145,HTTP Request - /api/users,200,OK,Thread Group 1-5,text,true,,3986,412,5,5,http://api.demo.com/api/users,145,0,1
1765098171096,92,HTTP Request - /api/users,200,OK,Thread Group 1-1,text,true,,2387,493,5,5,http://api.demo.com/api/users,92,0,9
1765098171188,102,HTTP Request - /api/orders,200,OK,Thread Group 1-2,text,true,,2996,462,5,5,http://api.demo.com/api/orders,102,0,1
1765098171288,145,HTTP Request - /api/checkout,200,OK,Thread Group 1-3,text,true,,2860,383,5,5,http://api.demo.com/api/checkout,145,0,4
1765098171408,115,HTTP Request - /api/users,200,OK,Thread Group 1-4,text,true,,3319,269,5,5,http://api.demo.com/api/users,115,0,1
1765098171511,82,HTTP Request - /api/products,200,OK,Thread Group 1-5,text,true,,1126,413,5,5,http://api.demo.com/api/products,82,0,9
1765098171605,101,HTTP Request - /api/products,200,OK,Thread Group 1-1,text,true,,1272,387,5,5,http://api.demo.com/api/products,101,0,4
1765098171704,147,HTTP Request - /api/checkout,200,OK,Thread Group 1-2,text,true,,2002,282,5,5,http://api.demo.com/api/checkout,147,0,4
1765098171792,96,HTTP Request - /api/checkout,200,OK,Thread Group 1-3,text,true,,3833,466,5,5,http://api.demo.com/api/checkout,96,0,2
1765098171880,135,HTTP Request - /api/users,200,OK,Thread Group 1-4,text,true,,3724,396,5,5,http://api.demo.com/api/users,135,0,5
1765098171985,101,HTTP Request - /api/orders,200,OK,Thread Group 1-5,text,true,,4069,426,5,5,http://api.demo.com/api/orders,101,0,3
1765098172088,149,HTTP Request - /api/checkout,200,OK,Thread Group 1-1,text,true,,2575,305,5,5,http://api.demo.com/api/checkout,149,0,2
1765098172204,133,HTTP Request - /api/inventory,200,OK,Thread Group 1-2,text,true,,1973,447,5,5,http://api.demo.com/api/inventory,133,0,2
1765098172313,86,HTTP Request - /api/inventory,200,OK,Thread Group 1-3,text,true,,3885,312,5,5,http://api.demo.com/api/inventory,86,0,9
1765098172432,146,HTTP Request - /api/users,200,OK,Thread Group 1-4,text,true,,3504,449,5,5,http://api.demo.com/api/users,146,0,8
1765098172534,118,HTTP Request - /api/inventory,200,OK,Thread Group 1-5,text,true,,2818,404,5,5,http://api.demo.com/api/inventory,118,0,3
1765098172639,126,HTTP Request - /api/products,200,OK,Thread Group 1-1,text,true,,1273,401,5,5,http://api.demo.com/api/products,126,0,8
1765098172755,120,HTTP Request - /api/checkout,200,OK,Thread Group 1-2,text,true,,3305,324,5,5,http://api.demo.com/api/checkout,120,0,1
1765098172854,93,HTTP Request - /api/orders,200,OK,Thread Group 1-3,text,true,,1725,303,5,5,http://api.demo.com/api/orders,93,0,6
1765098172960,150,HTTP Request - /api/checkout,200,OK,Thread Group 1-4,text,true,,1517,408,5,5,http://api.demo.com/api/checkout,150,0,1
1765098173069,101,HTTP Request - /api/users,200,OK,Thread Group 1-5,text,true,,3573,379,5,5,http://api.demo.com/api/users,101,0,3
1765098173177,139,HTTP Request - /api/inventory,200,OK,Thread Group 1-1,text,true,,3859,379,5,5,http://api.demo.com/api/inventory,139,0,6
1765098173265,150,HTTP Request - /api/users,200,OK,Thread Group 1-2,text,true,,3755,459,5,5,http://api.demo.com/api/users,150,0,7
1765098173383,92,HTTP Request - /api/checkout,200,OK,Thread Group 1-3,text,true,,4070,257,5,5,http://api.demo.com/api/checkout,92,0,5
1765098173497,80,HTTP Request - /api/users,200,OK,Thread Group 1-4,text,true,,2877,410,5,5,http://api.demo.com/api/users,80,0,1
1765098173603,105,HTTP Request - /api/inventory,200,OK,Thread Group 1-5,text,true,,2102,259,5,5,http://api.demo.com/api/inventory,105,0,8
1765098173711,111,HTTP Request - /api/orders,200,OK,Thread Group 1-1,text,true,,1908,385,5,5,http://api.demo.com/api/orders,111,0,1
1765098173830,131,HTTP Request - /api/orders,200,OK,Thread Group 1-2,text,true,,2735,347,5,5,http://api.demo.com/api/orders,131,0,1
1765098173917,86,HTTP Request - /api/products,200,OK,Thread Group 1-3,text,true,,3253,291,5,5,http://api.demo.com/api/products,86,0,4
1765098174012,111,HTTP Request - /api/users,200,OK,Thread Group 1-4,text,true,,1540,307,5,5,http://api.demo.com/api/users,111,0,4
1765098174113,101,HTTP Request - /api/checkout,200,OK,Thread Group 1-5,text,true,,1609,320,5,5,http://api.demo.com/api/checkout,101,0,3
1765098174196,118,HTTP Request - /api/orders,200,OK,Thread Group 1-1,text,true,,2321,427,5,5,http://api.demo.com/api/orders,118,0,1
1765098174309,127,HTTP Request - /api/products,200,OK,Thread Group 1-2,text,true,,2475,331,5,5,http://api.demo.com/api/products,127,0,2
1765098174428,143,HTTP Request - /api/users,200,OK,Thread Group 1-3,text,true,,3345,339,5,5,http://api.demo.com/api/users,143,0,6
1765098174519,131,HTTP Request - /api/orders,200,OK,Thread Group 1-4,text,true,,3777,283,5,5,http://api.demo.com/api/orders,131,0,6
1765098174627,124,HTTP Request - /api/orders,200,OK,Thread Group 1-5,text,true,,2476,341,5,5,http://api.demo.com/api/orders,124,0,2
1765098174726,93,HTTP Request - /api/inventory,200,OK,Thread Group 1-1,text,true,,3777,388,5,5,http://api.demo.com/api/inventory,93,0,1
1765098174844,137,HTTP Request - /api/orders,200,OK,Thread Group 1-2,text,true,,2228,337,5,5,http://api.demo.com/api/orders,137,0,7
1765098174961,147,HTTP Request - /api/products,200,OK,Thread Group 1-3,text,true,,1374,470,5,5,http://api.demo.com/api/products,147,0,2
1765098175067,101,HTTP Request - /api/products,200,OK,Thread Group 1-4,text,true,,3313,351,5,5,http://api.demo.com/api/products,101,0,9
1765098175171,100,HTTP Request - /api/inventory,200,OK,Thread Group 1-5,text,true,,1328,331,5,5,http://api.demo.com/api/inventory,100,0,7
1765098175281,106,HTTP Request - /api/checkout,200,OK,Thread Group 1-1,text,true,,2353,397,5,5,http://api.demo.com/api/checkout,106,0,2
1765098175396,134,HTTP Request - /api/inventory,200,OK,Thread Group 1-2,text,true,,2804,479,5,5,http://api.demo.com/api/inventory,134,0,10
1765098175479,88,HTTP Request - /api/users,200,OK,Thread Group 1-3,text,true,,2004,362,5,5,http://api.demo.com/api/users,88,0,6
1765098175564,142,HTTP Request - /api/checkout,200,OK,Thread Group 1-4,text,true,,3851,410,5,5,http://api.demo.com/api/checkout,142,0,3
1765098175653,101,HTTP Request - /api/users,200,OK,Thread Group 1-5,text,true,,3027,308,5,5,http://api.demo.com/api/users,101,0,7
1765098175764,137,HTTP Request - /api/inventory,200,OK,Thread Group 1-1,text,true,,3251,454,5,5,http://api.demo.com/api/inventory,137,0,4
1765098175847,138,HTTP Request - /api/users,200,OK,Thread Group 1-2,text,true,,2927,416,5,5,http://api.demo.com/api/users,138,0,4
1765098175967,123,HTTP Request - /api/products,200,OK,Thread Group 1-3,text,true,,2572,476,5,5,http://api.demo.com/api/products,123,0,10
1765098176068,117,HTTP Request - /api/inventory,200,OK,Thread Group 1-4,text,true,,2587,431,5,5,http://api.demo.com/api/inventory,117,0,9
1765098176164,90,HTTP Request - /api/users,200,OK,Thread Group 1-5,text,true,,3271,440,5,5,http://api.demo.com/api/users,90,0,8
1765098176263,142,HTTP Request - /api/inventory,200,OK,Thread Group 1-1,text,true,,1970,358,5,5,http://api.demo.com/api/inventory,142,0,5
1765098176367,132,HTTP Request - /api/checkout,200,OK,Thread Group 1-2,text,true,,3348,259,5,5,http://api.demo.com/api/checkout,132,0,6
1765098176482,87,HTTP Request - /api/orders,200,OK,Thread Group 1-3,text,true,,3208,441,5,5,http://api.demo.com/api/orders,87,0,5
1765098176564,118,HTTP Request - /api/orders,200,OK,Thread Group 1-4,text,true,,3462,375,5,5,http://api.demo.com/api/orders,118,0,5
1765098176676,119,HTTP Request - /api/checkout,200,OK,Thread Group 1-5,text,true,,1399,498,5,5,http://api.demo.com/api/checkout,119,0,9
1765098176767,141,HTTP Request - /api/users,200,OK,Thread Group 1-1,text,true,,2332,258,5,5,http://api.demo.com/api/users,141,0,7
1765098176859,143,HTTP Request - /api/products,200,OK,Thread Group 1-2,text,true,,2316,268,5,5,http://api.demo.com/api/products,143,0,4
1765098176972,105,HTTP Request - /api/orders,200,OK,Thread Group 1-3,text,true,,2109,508,5,5,http://api.demo.com/api/orders,105,0,2
1765098177087,84,HTTP Request - /api/inventory,200,OK,Thread Group 1-4,text,true,,3546,292,5,5,http://api.demo.com/api/inventory,84,0,6
1765098177171,87,HTTP Request - /api/orders,200,OK,Thread Group 1-5,text,true,,2618,302,5,5,http://api.demo.com/api/orders,87,0,4
1765098177276,87,HTTP Request - /api/inventory,200,OK,Thread Group 1-1,text,true,,3753,428,5,5,http://api.demo.com/api/inventory,87,0,8
1765098177365,121,HTTP Request - /api/products,200,OK,Thread Group 1-2,text,true,,2100,337,5,5,http://api.demo.com/api/products,121,0,1
1765098177485,98,HTTP Request - /api/inventory,200,OK,Thread Group 1-3,text,true,,3372,432,5,5,http://api.demo.com/api/inventory,98,0,2
1765098177569,96,HTTP Request - /api/users,200,OK,Thread Group 1-4,text,true,,2352,328,5,5,http://api.demo.com/api/users,96,0,4
1765098177665,130,HTTP Request - /api/checkout,200,OK,Thread Group 1-5,text,true,,2617,436,5,5,http://api.demo.com/api/checkout,130,0,4
1765098177766,84,HTTP Request - /api/products,200,OK,Thread Group 1-1,text,true,,1988,404,5,5,http://api.demo.com/api/products,84,0,5
1765098177851,145,HTTP Request - /api/orders,200,OK,Thread Group 1-2,text,true,,2316,429,5,5,http://api.demo.com/api/orders,145,0,4
1765098177947,102,HTTP Request - /api/orders,200,OK,Thread Group 1-3,text,true,,2661,429,5,5,http://api.demo.com/api/orders,102,0,10
1765098178028,95,HTTP Request - /api/inventory,200,OK,Thread Group 1-4,text,true,,2701,450,5,5,http://api.demo.com/api/inventory,95,0,1
1765098178134,122,HTTP Request - /api/inventory,200,OK,Thread Group 1-5,text,true,,3904,292,5,5,http://api.demo.com/api/inventory,122,0,10
1765098178243,144,HTTP Request - /api/products,200,OK,Thread Group 1-1,text,true,,3700,268,5,5,http://api.demo.com/api/products,144,0,6
1765098178329,84,HTTP Request - /api/users,200,OK,Thread Group 1-2,text,true,,3167,474,5,5,http://api.demo.com/api/users,84,0,2
1765098178441,144,HTTP Request - /api/checkout,200,OK,Thread Group 1-3,text,true,,2858,265,5,5,http://api.demo.com/api/checkout,144,0,5
1765098178552,96,HTTP Request - /api/checkout,200,OK,Thread Group 1-4,text,true,,3486,351,5,5,http://api.demo.com/api/checkout,96,0,7
1765098178652,89,HTTP Request - /api/products,200,OK,Thread Group 1-5,text,true,,1616,438,5,5,http://api.demo.com/api/products,89,0,2
1765098178759,91,HTTP Request - /api/users,200,OK,Thread Group 1-1,text,true,,2056,393,5,5,http://api.demo.com/api/users,91,0,9
1765098178847,88,HTTP Request - /api/checkout,200,OK,Thread Group 1-2,text,true,,2482,278,5,5,http://api.demo.com/api/checkout,88,0,8
1765098178964,95,HTTP Request - /api/orders,200,OK,Thread Group 1-3,text,true,,1596,335,5,5,http://api.demo.com/api/orders,95,0,5
1765098179071,116,HTTP Request - /api/products,200,OK,Thread Group 1-4,text,true,,1424,496,5,5,http://api.demo.com/api/products,116,0,3
1765098179184,142,HTTP Request - /api/products,200,OK,Thread Group 1-5,text,true,,2457,331,5,5,http://api.demo.com/api/products,142,0,10
1765098179285,130,HTTP Request - /api/checkout,200,OK,Thread Group 1-1,text,true,,1642,342,5,5,http://api.demo.com/api/checkout,130,0,2
1765098179385,120,HTTP Request - /api/users,200,OK,Thread Group 1-2,text,true,,2651,413,5,5,http://api.demo.com/api/users,120,0,6
1765098179484,115,HTTP Request - /api/products,200,OK,Thread Group 1-3,text,true,,3961,371,5,5,http://api.demo.com/api/products,115,0,10
1765098179583,103,HTTP Request - /api/products,200,OK,Thread Group 1-4,text,true,,3033,329,5,5,http://api.demo.com/api/products,103,0,7
1765098179684,111,HTTP Request - /api/checkout,200,OK,Thread Group 1-5,text,true,,2912,347,5,5,http://api.demo.com/api/checkout,111,0,10
1765098179767,146,HTTP Request - /api/users,200,OK,Thread Group 1-1,text,true,,1609,509,5,5,http://api.demo.com/api/users,146,0,4
1765098179869,115,HTTP Request - /api/products,200,OK,Thread Group 1-2,text,true,,2646,349,5,5,http://api.demo.com/api/products,115,0,10
1765098179961,120,HTTP Request - /api/orders,200,OK,Thread Group 1-3,text,true,,1900,409,5,5,http://api.demo.com/api/orders,120,0,5
1765098180073,93,HTTP Request - /api/inventory,200,OK,Thread Group 1-4,text,true,,1394,372,5,5,http://api.demo.com/api/inventory,93,0,6
1765098180164,106,HTTP Request - /api/orders,200,OK,Thread Group 1-5,text,true,,2968,323,5,5,http://api.demo.com/api/orders,106,0,2
1765098180281,147,HTTP Request - /api/products,200,OK,Thread Group 1-1,text,true,,3508,512,5,5,http://api.demo.com/api/products,147,0,5
1765098180373,113,HTTP Request - /api/users,200,OK,Thread Group 1-2,text,true,,1653,297,5,5,http://api.demo.com/api/users,113,0,6
